date,variable,value,value01
11/1/1994,uempmed,9,0.235849057
12/1/1994,uempmed,8.7,0.221698113
1/1/1995,uempmed,8,0.188679245
2/1/1995,uempmed,8.1,0.193396226
3/1/1995,uempmed,8.3,0.202830189
4/1/1995,uempmed,8.3,0.202830189
5/1/1995,uempmed,9.1,0.240566038
6/1/1995,uempmed,7.9,0.183962264
7/1/1995,uempmed,8.5,0.212264151
8/1/1995,uempmed,8.3,0.202830189
9/1/1995,uempmed,7.9,0.183962264
10/1/1995,uempmed,8.2,0.198113208
11/1/1995,uempmed,8,0.188679245
12/1/1995,uempmed,8.3,0.202830189
1/1/1996,uempmed,8.3,0.202830189
2/1/1996,uempmed,7.8,0.179245283
3/1/1996,uempmed,8.3,0.202830189
4/1/1996,uempmed,8.6,0.216981132
5/1/1996,uempmed,8.6,0.216981132
6/1/1996,uempmed,8.3,0.202830189
7/1/1996,uempmed,8.3,0.202830189
8/1/1996,uempmed,8.4,0.20754717
9/1/1996,uempmed,8.5,0.212264151
10/1/1996,uempmed,8.3,0.202830189
11/1/1996,uempmed,7.7,0.174528302
12/1/1996,uempmed,7.8,0.179245283
1/1/1997,uempmed,7.8,0.179245283
2/1/1997,uempmed,8.1,0.193396226
3/1/1997,uempmed,7.9,0.183962264
4/1/1997,uempmed,8.3,0.202830189
5/1/1997,uempmed,8,0.188679245
6/1/1997,uempmed,8,0.188679245
7/1/1997,uempmed,8.3,0.202830189
8/1/1997,uempmed,7.8,0.179245283
9/1/1997,uempmed,8.2,0.198113208
10/1/1997,uempmed,7.7,0.174528302
11/1/1997,uempmed,7.6,0.169811321
12/1/1997,uempmed,7.5,0.16509434
1/1/1998,uempmed,7.4,0.160377358
2/1/1998,uempmed,7,0.141509434
3/1/1998,uempmed,6.8,0.132075472
4/1/1998,uempmed,6.7,0.127358491
5/1/1998,uempmed,6,0.094339623
6/1/1998,uempmed,6.9,0.136792453
7/1/1998,uempmed,6.7,0.127358491
8/1/1998,uempmed,6.8,0.132075472
9/1/1998,uempmed,6.7,0.127358491
10/1/1998,uempmed,5.8,0.08490566
11/1/1998,uempmed,6.6,0.122641509
12/1/1998,uempmed,6.8,0.132075472
1/1/1999,uempmed,6.9,0.136792453
2/1/1999,uempmed,6.8,0.132075472
3/1/1999,uempmed,6.8,0.132075472
4/1/1999,uempmed,6.2,0.103773585
5/1/1999,uempmed,6.5,0.117924528
6/1/1999,uempmed,6.3,0.108490566
7/1/1999,uempmed,5.8,0.08490566
8/1/1999,uempmed,6.5,0.117924528
9/1/1999,uempmed,6,0.094339623
10/1/1999,uempmed,6.1,0.099056604
11/1/1999,uempmed,6.2,0.103773585
12/1/1999,uempmed,5.8,0.08490566
1/1/2000,uempmed,5.8,0.08490566
2/1/2000,uempmed,6.1,0.099056604
3/1/2000,uempmed,6,0.094339623
4/1/2000,uempmed,6.1,0.099056604
5/1/2000,uempmed,5.8,0.08490566
6/1/2000,uempmed,5.7,0.080188679
7/1/2000,uempmed,6,0.094339623
8/1/2000,uempmed,6.3,0.108490566
9/1/2000,uempmed,5.2,0.056603774
10/1/2000,uempmed,6.1,0.099056604
11/1/2000,uempmed,6.1,0.099056604
12/1/2000,uempmed,6,0.094339623
1/1/2001,uempmed,5.8,0.08490566
2/1/2001,uempmed,6.1,0.099056604
3/1/2001,uempmed,6.6,0.122641509
4/1/2001,uempmed,5.9,0.089622642
5/1/2001,uempmed,6.3,0.108490566
6/1/2001,uempmed,6,0.094339623
7/1/2001,uempmed,6.8,0.132075472
8/1/2001,uempmed,6.9,0.136792453
9/1/2001,uempmed,7.2,0.150943396
10/1/2001,uempmed,7.3,0.155660377
11/1/2001,uempmed,7.7,0.174528302
12/1/2001,uempmed,8.2,0.198113208
1/1/2002,uempmed,8.4,0.20754717
2/1/2002,uempmed,8.3,0.202830189
3/1/2002,uempmed,8.4,0.20754717
4/1/2002,uempmed,8.9,0.231132075
5/1/2002,uempmed,9.5,0.259433962
6/1/2002,uempmed,11,0.330188679
7/1/2002,uempmed,8.9,0.231132075
8/1/2002,uempmed,9,0.235849057
9/1/2002,uempmed,9.5,0.259433962
10/1/2002,uempmed,9.6,0.264150943
11/1/2002,uempmed,9.3,0.25
12/1/2002,uempmed,9.6,0.264150943
1/1/2003,uempmed,9.6,0.264150943
2/1/2003,uempmed,9.5,0.259433962
3/1/2003,uempmed,9.7,0.268867925
4/1/2003,uempmed,10.2,0.29245283
5/1/2003,uempmed,9.9,0.278301887
6/1/2003,uempmed,11.5,0.353773585
7/1/2003,uempmed,10.3,0.297169811
8/1/2003,uempmed,10.1,0.287735849
9/1/2003,uempmed,10.2,0.29245283
10/1/2003,uempmed,10.4,0.301886792
11/1/2003,uempmed,10.3,0.297169811
12/1/2003,uempmed,10.4,0.301886792
1/1/2004,uempmed,10.6,0.311320755
2/1/2004,uempmed,10.2,0.29245283
3/1/2004,uempmed,10.2,0.29245283
4/1/2004,uempmed,9.5,0.259433962
5/1/2004,uempmed,9.9,0.278301887
6/1/2004,uempmed,11,0.330188679
7/1/2004,uempmed,8.9,0.231132075
8/1/2004,uempmed,9.2,0.245283019
9/1/2004,uempmed,9.6,0.264150943
10/1/2004,uempmed,9.5,0.259433962
11/1/2004,uempmed,9.7,0.268867925
12/1/2004,uempmed,9.5,0.259433962
1/1/2005,uempmed,9.4,0.254716981
2/1/2005,uempmed,9.2,0.245283019
3/1/2005,uempmed,9.3,0.25
4/1/2005,uempmed,9,0.235849057
5/1/2005,uempmed,9.1,0.240566038
6/1/2005,uempmed,9,0.235849057
7/1/2005,uempmed,8.8,0.226415094
8/1/2005,uempmed,9.2,0.245283019
9/1/2005,uempmed,8.4,0.20754717
10/1/2005,uempmed,8.6,0.216981132
11/1/2005,uempmed,8.5,0.212264151
12/1/2005,uempmed,8.7,0.221698113
1/1/2006,uempmed,8.6,0.216981132
2/1/2006,uempmed,9.1,0.240566038
3/1/2006,uempmed,8.7,0.221698113
4/1/2006,uempmed,8.4,0.20754717
5/1/2006,uempmed,8.5,0.212264151
6/1/2006,uempmed,7.3,0.155660377
7/1/2006,uempmed,8,0.188679245
8/1/2006,uempmed,8.4,0.20754717
9/1/2006,uempmed,8,0.188679245
10/1/2006,uempmed,7.9,0.183962264
11/1/2006,uempmed,8.3,0.202830189
12/1/2006,uempmed,7.5,0.16509434
1/1/2007,uempmed,8.3,0.202830189
2/1/2007,uempmed,8.5,0.212264151
3/1/2007,uempmed,9.1,0.240566038
4/1/2007,uempmed,8.6,0.216981132
5/1/2007,uempmed,8.2,0.198113208
6/1/2007,uempmed,7.7,0.174528302
7/1/2007,uempmed,8.7,0.221698113
8/1/2007,uempmed,8.8,0.226415094
9/1/2007,uempmed,8.7,0.221698113
10/1/2007,uempmed,8.4,0.20754717
11/1/2007,uempmed,8.6,0.216981132
12/1/2007,uempmed,8.4,0.20754717
1/1/2008,uempmed,9,0.235849057
2/1/2008,uempmed,8.7,0.221698113
3/1/2008,uempmed,8.7,0.221698113
4/1/2008,uempmed,9.4,0.254716981
5/1/2008,uempmed,7.9,0.183962264
6/1/2008,uempmed,9,0.235849057
7/1/2008,uempmed,9.7,0.268867925
8/1/2008,uempmed,9.7,0.268867925
9/1/2008,uempmed,10.2,0.29245283
10/1/2008,uempmed,10.4,0.301886792
11/1/2008,uempmed,9.8,0.273584906
12/1/2008,uempmed,10.5,0.306603774
1/1/2009,uempmed,10.7,0.316037736
2/1/2009,uempmed,11.7,0.363207547
3/1/2009,uempmed,12.3,0.391509434
4/1/2009,uempmed,13.1,0.429245283
5/1/2009,uempmed,14.2,0.481132075
6/1/2009,uempmed,17.2,0.622641509
7/1/2009,uempmed,16,0.566037736
8/1/2009,uempmed,16.3,0.580188679
9/1/2009,uempmed,17.8,0.650943396
10/1/2009,uempmed,18.9,0.702830189
11/1/2009,uempmed,19.8,0.745283019
12/1/2009,uempmed,20.1,0.759433962
1/1/2010,uempmed,20,0.754716981
2/1/2010,uempmed,19.9,0.75
3/1/2010,uempmed,20.4,0.773584906
4/1/2010,uempmed,22.1,0.853773585
5/1/2010,uempmed,22.3,0.863207547
6/1/2010,uempmed,25.2,1
7/1/2010,uempmed,22.3,0.863207547
8/1/2010,uempmed,21,0.801886792
9/1/2010,uempmed,20.3,0.768867925
10/1/2010,uempmed,21.2,0.811320755
11/1/2010,uempmed,21,0.801886792
12/1/2010,uempmed,21.9,0.844339623
1/1/2011,uempmed,21.5,0.825471698
2/1/2011,uempmed,21.1,0.806603774
3/1/2011,uempmed,21.5,0.825471698
4/1/2011,uempmed,20.9,0.797169811
5/1/2011,uempmed,21.6,0.830188679
6/1/2011,uempmed,22.4,0.867924528
7/1/2011,uempmed,22,0.849056604
8/1/2011,uempmed,22.4,0.867924528
9/1/2011,uempmed,22,0.849056604
10/1/2011,uempmed,20.6,0.783018868
11/1/2011,uempmed,20.8,0.79245283
12/1/2011,uempmed,20.5,0.778301887
1/1/2012,uempmed,20.8,0.79245283
2/1/2012,uempmed,19.7,0.740566038
3/1/2012,uempmed,19.2,0.716981132
4/1/2012,uempmed,19.1,0.712264151
5/1/2012,uempmed,19.9,0.75
6/1/2012,uempmed,20.4,0.773584906
7/1/2012,uempmed,17.5,0.636792453
8/1/2012,uempmed,18.4,0.679245283
9/1/2012,uempmed,18.8,0.698113208
10/1/2012,uempmed,19.9,0.75
11/1/2012,uempmed,18.6,0.688679245
12/1/2012,uempmed,17.7,0.646226415
1/1/2013,uempmed,15.8,0.556603774
2/1/2013,uempmed,17.2,0.622641509
3/1/2013,uempmed,17.6,0.641509434
4/1/2013,uempmed,17.1,0.617924528
5/1/2013,uempmed,17.1,0.617924528
6/1/2013,uempmed,17,0.613207547
7/1/2013,uempmed,16.2,0.575471698
8/1/2013,uempmed,16.5,0.589622642
9/1/2013,uempmed,16.5,0.589622642
10/1/2013,uempmed,16.3,0.580188679
11/1/2013,uempmed,17.1,0.617924528
12/1/2013,uempmed,17.3,0.627358491
1/1/2014,uempmed,15.4,0.537735849
2/1/2014,uempmed,15.9,0.561320755
3/1/2014,uempmed,15.8,0.556603774
4/1/2014,uempmed,15.7,0.551886792
5/1/2014,uempmed,14.6,0.5
6/1/2014,uempmed,13.8,0.462264151
7/1/2014,uempmed,13.1,0.429245283
8/1/2014,uempmed,12.9,0.419811321
9/1/2014,uempmed,13.4,0.443396226
10/1/2014,uempmed,13.6,0.452830189
11/1/2014,uempmed,13,0.424528302
12/1/2014,uempmed,12.9,0.419811321
1/1/2015,uempmed,13.2,0.433962264
2/1/2015,uempmed,12.9,0.419811321
3/1/2015,uempmed,12,0.377358491
4/1/2015,uempmed,11.5,0.353773585
7/1/1967,unemploy,2944,0.02044683
8/1/1967,unemploy,2945,0.020525776
9/1/1967,unemploy,2958,0.021552064
10/1/1967,unemploy,3143,0.036156943
11/1/1967,unemploy,3066,0.030078156
12/1/1967,unemploy,3018,0.026288782
1/1/1968,unemploy,2878,0.015236441
2/1/1968,unemploy,3001,0.024946712
3/1/1968,unemploy,2877,0.015157496
4/1/1968,unemploy,2709,0.001894687
5/1/1968,unemploy,2740,0.004341991
6/1/1968,unemploy,2938,0.019973159
7/1/1968,unemploy,2883,0.015631168
8/1/1968,unemploy,2768,0.006552459
9/1/1968,unemploy,2686,7.89E-05
10/1/1968,unemploy,2689,0.000315781
11/1/1968,unemploy,2715,0.002368359
12/1/1968,unemploy,2685,0
1/1/1969,unemploy,2718,0.002605195
2/1/1969,unemploy,2692,0.000552617
3/1/1969,unemploy,2712,0.002131523
4/1/1969,unemploy,2758,0.005763006
5/1/1969,unemploy,2713,0.002210468
6/1/1969,unemploy,2816,0.010341833
7/1/1969,unemploy,2868,0.014446988
8/1/1969,unemploy,2856,0.013499645
9/1/1969,unemploy,3040,0.028025578
10/1/1969,unemploy,3049,0.028736086
11/1/1969,unemploy,2856,0.013499645
12/1/1969,unemploy,2884,0.015710113
1/1/1970,unemploy,3201,0.04073577
2/1/1970,unemploy,3453,0.060629983
3/1/1970,unemploy,3635,0.074998026
4/1/1970,unemploy,3797,0.087787163
5/1/1970,unemploy,3919,0.097418489
6/1/1970,unemploy,4071,0.109418173
7/1/1970,unemploy,4175,0.117628483
8/1/1970,unemploy,4256,0.124023052
9/1/1970,unemploy,4456,0.13981211
10/1/1970,unemploy,4591,0.150469724
11/1/1970,unemploy,4898,0.174705929
12/1/1970,unemploy,5076,0.188758191
1/1/1971,unemploy,4986,0.181653114
2/1/1971,unemploy,4903,0.175100655
3/1/1971,unemploy,4987,0.18173206
4/1/1971,unemploy,4959,0.179521592
5/1/1971,unemploy,4996,0.182442567
6/1/1971,unemploy,4949,0.178732139
7/1/1971,unemploy,5035,0.185521434
8/1/1971,unemploy,5134,0.193337017
9/1/1971,unemploy,5042,0.186074051
10/1/1971,unemploy,4954,0.179126865
11/1/1971,unemploy,5161,0.19546854
12/1/1971,unemploy,5154,0.194915923
1/1/1972,unemploy,5019,0.184258309
2/1/1972,unemploy,4928,0.177074288
3/1/1972,unemploy,5038,0.18575827
4/1/1972,unemploy,4959,0.179521592
5/1/1972,unemploy,4922,0.176600616
6/1/1972,unemploy,4923,0.176679561
7/1/1972,unemploy,4913,0.175890108
8/1/1972,unemploy,4939,0.177942686
9/1/1972,unemploy,4849,0.17083761
10/1/1972,unemploy,4875,0.172890187
11/1/1972,unemploy,4602,0.151338123
12/1/1972,unemploy,4543,0.146680351
1/1/1973,unemploy,4326,0.129549222
2/1/1973,unemploy,4452,0.139496329
3/1/1973,unemploy,4394,0.134917502
4/1/1973,unemploy,4459,0.140048946
5/1/1973,unemploy,4329,0.129786058
6/1/1973,unemploy,4363,0.132470198
7/1/1973,unemploy,4305,0.127891371
8/1/1973,unemploy,4305,0.127891371
9/1/1973,unemploy,4350,0.131443909
10/1/1973,unemploy,4144,0.115181179
11/1/1973,unemploy,4396,0.135075393
12/1/1973,unemploy,4489,0.142417305
1/1/1974,unemploy,4644,0.154653825
2/1/1974,unemploy,4731,0.161522065
3/1/1974,unemploy,4634,0.153864372
4/1/1974,unemploy,4618,0.152601247
5/1/1974,unemploy,4705,0.159469488
6/1/1974,unemploy,4927,0.176995342
7/1/1974,unemploy,5063,0.187731902
8/1/1974,unemploy,5022,0.184495145
9/1/1974,unemploy,5437,0.217257441
10/1/1974,unemploy,5523,0.224046736
11/1/1974,unemploy,6140,0.27275598
12/1/1974,unemploy,6636,0.311912844
1/1/1975,unemploy,7501,0.380200521
2/1/1975,unemploy,7520,0.381700482
3/1/1975,unemploy,7978,0.417857425
4/1/1975,unemploy,8210,0.436172732
5/1/1975,unemploy,8433,0.453777532
6/1/1975,unemploy,8220,0.436962185
7/1/1975,unemploy,8127,0.429620273
8/1/1975,unemploy,7928,0.41391016
9/1/1975,unemploy,7923,0.413515434
10/1/1975,unemploy,7897,0.411462856
11/1/1975,unemploy,7794,0.403331491
12/1/1975,unemploy,7744,0.399384227
1/1/1976,unemploy,7534,0.382805716
2/1/1976,unemploy,7326,0.366385095
3/1/1976,unemploy,7230,0.358806347
4/1/1976,unemploy,7330,0.366700876
5/1/1976,unemploy,7053,0.344833031
6/1/1976,unemploy,7322,0.366069314
7/1/1976,unemploy,7490,0.379332123
8/1/1976,unemploy,7518,0.381542591
9/1/1976,unemploy,7380,0.370648141
10/1/1976,unemploy,7430,0.374595405
11/1/1976,unemploy,7620,0.389595011
12/1/1976,unemploy,7545,0.383674114
1/1/1977,unemploy,7280,0.362753612
2/1/1977,unemploy,7443,0.375621694
3/1/1977,unemploy,7307,0.364885135
4/1/1977,unemploy,7059,0.345306702
5/1/1977,unemploy,6911,0.333622799
6/1/1977,unemploy,7134,0.351227599
7/1/1977,unemploy,6829,0.327149286
8/1/1977,unemploy,6925,0.334728033
9/1/1977,unemploy,6751,0.320991553
10/1/1977,unemploy,6763,0.321938896
11/1/1977,unemploy,6815,0.326044051
12/1/1977,unemploy,6386,0.292176522
1/1/1978,unemploy,6489,0.300307887
2/1/1978,unemploy,6318,0.286808242
3/1/1978,unemploy,6337,0.288308202
4/1/1978,unemploy,6180,0.275913792
5/1/1978,unemploy,6127,0.271729691
6/1/1978,unemploy,6028,0.263914108
7/1/1978,unemploy,6309,0.286097734
8/1/1978,unemploy,6080,0.268019263
9/1/1978,unemploy,6125,0.271571801
10/1/1978,unemploy,5947,0.257519539
11/1/1978,unemploy,6077,0.267782427
12/1/1978,unemploy,6228,0.279703166
1/1/1979,unemploy,6109,0.270308676
2/1/1979,unemploy,6173,0.275361175
3/1/1979,unemploy,6109,0.270308676
4/1/1979,unemploy,6069,0.267150864
5/1/1979,unemploy,5840,0.249072393
6/1/1979,unemploy,5959,0.258466882
7/1/1979,unemploy,5996,0.261387858
8/1/1979,unemploy,6320,0.286966132
9/1/1979,unemploy,6190,0.276703245
10/1/1979,unemploy,6296,0.285071445
11/1/1979,unemploy,6238,0.280492619
12/1/1979,unemploy,6325,0.287360859
1/1/1980,unemploy,6683,0.315623273
2/1/1980,unemploy,6702,0.317123234
3/1/1980,unemploy,6729,0.319254756
4/1/1980,unemploy,7358,0.368911344
5/1/1980,unemploy,7984,0.418331097
6/1/1980,unemploy,8098,0.42733086
7/1/1980,unemploy,8363,0.448251362
8/1/1980,unemploy,8281,0.441777848
9/1/1980,unemploy,8021,0.421252072
10/1/1980,unemploy,8088,0.426541407
11/1/1980,unemploy,8023,0.421409963
12/1/1980,unemploy,7718,0.397331649
1/1/1981,unemploy,8071,0.425199337
2/1/1981,unemploy,8051,0.423620431
3/1/1981,unemploy,7982,0.418173206
4/1/1981,unemploy,7869,0.409252388
5/1/1981,unemploy,8174,0.433330702
6/1/1981,unemploy,8098,0.42733086
7/1/1981,unemploy,7863,0.408778716
8/1/1981,unemploy,8036,0.422436252
9/1/1981,unemploy,8230,0.437751638
10/1/1981,unemploy,8646,0.470592879
11/1/1981,unemploy,9029,0.500828926
12/1/1981,unemploy,9267,0.519617905
1/1/1982,unemploy,9397,0.529880793
2/1/1982,unemploy,9705,0.554195942
3/1/1982,unemploy,9895,0.569195547
4/1/1982,unemploy,10244,0.596747454
5/1/1982,unemploy,10335,0.603931475
6/1/1982,unemploy,10538,0.61995737
7/1/1982,unemploy,10849,0.644509355
8/1/1982,unemploy,10881,0.647035604
9/1/1982,unemploy,11217,0.673561222
10/1/1982,unemploy,11529,0.698192153
11/1/1982,unemploy,11938,0.730480777
12/1/1982,unemploy,12051,0.739401595
1/1/1983,unemploy,11534,0.698586879
2/1/1983,unemploy,11545,0.699455277
3/1/1983,unemploy,11408,0.688639773
4/1/1983,unemploy,11268,0.677587432
5/1/1983,unemploy,11154,0.668587669
6/1/1983,unemploy,11246,0.675850636
7/1/1983,unemploy,10548,0.620746822
8/1/1983,unemploy,10623,0.626667719
9/1/1983,unemploy,10282,0.599747375
10/1/1983,unemploy,9887,0.568563985
11/1/1983,unemploy,9499,0.537933212
12/1/1983,unemploy,9331,0.524670403
1/1/1984,unemploy,9008,0.499171074
2/1/1984,unemploy,8791,0.482039946
3/1/1984,unemploy,8746,0.478487408
4/1/1984,unemploy,8762,0.479750533
5/1/1984,unemploy,8456,0.455593274
6/1/1984,unemploy,8226,0.437435857
7/1/1984,unemploy,8537,0.461987842
8/1/1984,unemploy,8519,0.460566827
9/1/1984,unemploy,8367,0.448567143
10/1/1984,unemploy,8381,0.449672377
11/1/1984,unemploy,8198,0.435225389
12/1/1984,unemploy,8358,0.447856635
1/1/1985,unemploy,8423,0.452988079
2/1/1985,unemploy,8321,0.44493566
3/1/1985,unemploy,8339,0.446356675
4/1/1985,unemploy,8395,0.450777611
5/1/1985,unemploy,8302,0.443435699
6/1/1985,unemploy,8460,0.455909055
7/1/1985,unemploy,8513,0.460093155
8/1/1985,unemploy,8196,0.435067498
9/1/1985,unemploy,8248,0.439172653
10/1/1985,unemploy,8298,0.443119918
11/1/1985,unemploy,8128,0.429699218
12/1/1985,unemploy,8138,0.430488671
1/1/1986,unemploy,7795,0.403410437
2/1/1986,unemploy,8402,0.451330228
3/1/1986,unemploy,8383,0.449830268
4/1/1986,unemploy,8364,0.448330307
5/1/1986,unemploy,8439,0.454251204
6/1/1986,unemploy,8508,0.459698429
7/1/1986,unemploy,8319,0.444777769
8/1/1986,unemploy,8135,0.430251835
9/1/1986,unemploy,8310,0.444067261
10/1/1986,unemploy,8243,0.438777927
11/1/1986,unemploy,8159,0.432146522
12/1/1986,unemploy,7883,0.410357622
1/1/1987,unemploy,7892,0.41106813
2/1/1987,unemploy,7865,0.408936607
3/1/1987,unemploy,7862,0.408699771
4/1/1987,unemploy,7542,0.383437278
5/1/1987,unemploy,7574,0.385963527
6/1/1987,unemploy,7398,0.372069156
7/1/1987,unemploy,7268,0.361806268
8/1/1987,unemploy,7261,0.361253651
9/1/1987,unemploy,7102,0.34870135
10/1/1987,unemploy,7227,0.358569511
11/1/1987,unemploy,7035,0.343412015
12/1/1987,unemploy,6936,0.335596432
1/1/1988,unemploy,6953,0.336938502
2/1/1988,unemploy,6929,0.335043815
3/1/1988,unemploy,6876,0.330859714
4/1/1988,unemploy,6601,0.309149759
5/1/1988,unemploy,6779,0.323202021
6/1/1988,unemploy,6546,0.304807768
7/1/1988,unemploy,6605,0.30946554
8/1/1988,unemploy,6843,0.32825452
9/1/1988,unemploy,6604,0.309386595
10/1/1988,unemploy,6568,0.306544565
11/1/1988,unemploy,6537,0.304097261
12/1/1988,unemploy,6518,0.3025973
1/1/1989,unemploy,6682,0.315544328
2/1/1989,unemploy,6359,0.290044999
3/1/1989,unemploy,6205,0.277887424
4/1/1989,unemploy,6468,0.298650036
5/1/1989,unemploy,6375,0.291308123
6/1/1989,unemploy,6577,0.307255072
7/1/1989,unemploy,6495,0.300781558
8/1/1989,unemploy,6511,0.302044683
9/1/1989,unemploy,6590,0.308281361
10/1/1989,unemploy,6630,0.311439173
11/1/1989,unemploy,6725,0.318938975
12/1/1989,unemploy,6667,0.314360148
1/1/1990,unemploy,6752,0.321070498
2/1/1990,unemploy,6651,0.313097024
3/1/1990,unemploy,6598,0.308912923
4/1/1990,unemploy,6797,0.324623036
5/1/1990,unemploy,6742,0.320281045
6/1/1990,unemploy,6590,0.308281361
7/1/1990,unemploy,6922,0.334491198
8/1/1990,unemploy,7188,0.355490645
9/1/1990,unemploy,7368,0.369700797
10/1/1990,unemploy,7459,0.376884819
11/1/1990,unemploy,7764,0.400963133
12/1/1990,unemploy,7901,0.411778637
1/1/1991,unemploy,8015,0.420778401
2/1/1991,unemploy,8265,0.440514723
3/1/1991,unemploy,8586,0.465856162
4/1/1991,unemploy,8439,0.454251204
5/1/1991,unemploy,8736,0.477697955
6/1/1991,unemploy,8692,0.474224363
7/1/1991,unemploy,8586,0.465856162
8/1/1991,unemploy,8666,0.472171785
9/1/1991,unemploy,8722,0.476592721
10/1/1991,unemploy,8842,0.486066156
11/1/1991,unemploy,8931,0.493092287
12/1/1991,unemploy,9198,0.51417068
1/1/1992,unemploy,9283,0.520881029
2/1/1992,unemploy,9454,0.534380674
3/1/1992,unemploy,9460,0.534854346
4/1/1992,unemploy,9415,0.531301808
5/1/1992,unemploy,9744,0.557274809
6/1/1992,unemploy,10040,0.580642615
7/1/1992,unemploy,9850,0.565643009
8/1/1992,unemploy,9787,0.560669456
9/1/1992,unemploy,9781,0.560195784
10/1/1992,unemploy,9398,0.529959738
11/1/1992,unemploy,9565,0.543143601
12/1/1992,unemploy,9557,0.542512039
1/1/1993,unemploy,9325,0.524196732
2/1/1993,unemploy,9183,0.5129865
3/1/1993,unemploy,9056,0.502960448
4/1/1993,unemploy,9110,0.507223494
5/1/1993,unemploy,9149,0.51030236
6/1/1993,unemploy,9121,0.508091892
7/1/1993,unemploy,8930,0.493013342
8/1/1993,unemploy,8763,0.479829478
9/1/1993,unemploy,8714,0.475961159
10/1/1993,unemploy,8750,0.478803189
11/1/1993,unemploy,8542,0.462382569
12/1/1993,unemploy,8477,0.457251125
1/1/1994,unemploy,8630,0.469329754
2/1/1994,unemploy,8583,0.465619326
3/1/1994,unemploy,8470,0.456698508
4/1/1994,unemploy,8331,0.445725112
5/1/1994,unemploy,7915,0.412883871
6/1/1994,unemploy,7927,0.413831215
7/1/1994,unemploy,7946,0.415331175
8/1/1994,unemploy,7933,0.414304887
9/1/1994,unemploy,7734,0.398594774
10/1/1994,unemploy,7632,0.390542354
11/1/1994,unemploy,7375,0.370253414
12/1/1994,unemploy,7230,0.358806347
1/1/1995,unemploy,7375,0.370253414
2/1/1995,unemploy,7187,0.3554117
3/1/1995,unemploy,7153,0.35272756
4/1/1995,unemploy,7645,0.391568643
5/1/1995,unemploy,7430,0.374595405
6/1/1995,unemploy,7427,0.37435857
7/1/1995,unemploy,7527,0.382253099
8/1/1995,unemploy,7484,0.378858451
9/1/1995,unemploy,7478,0.378384779
10/1/1995,unemploy,7328,0.366542986
11/1/1995,unemploy,7426,0.374279624
12/1/1995,unemploy,7423,0.374042788
1/1/1996,unemploy,7491,0.379411068
2/1/1996,unemploy,7313,0.365358806
3/1/1996,unemploy,7318,0.365753533
4/1/1996,unemploy,7415,0.373411226
5/1/1996,unemploy,7423,0.374042788
6/1/1996,unemploy,7095,0.348148733
7/1/1996,unemploy,7337,0.367253493
8/1/1996,unemploy,6882,0.331333386
9/1/1996,unemploy,6979,0.338991079
10/1/1996,unemploy,7031,0.343096234
11/1/1996,unemploy,7236,0.359280019
12/1/1996,unemploy,7253,0.360622089
1/1/1997,unemploy,7158,0.353122286
2/1/1997,unemploy,7102,0.34870135
3/1/1997,unemploy,7000,0.34064893
4/1/1997,unemploy,6873,0.330622878
5/1/1997,unemploy,6655,0.313412805
6/1/1997,unemploy,6799,0.324780927
7/1/1997,unemploy,6655,0.313412805
8/1/1997,unemploy,6608,0.309702376
9/1/1997,unemploy,6656,0.31349175
10/1/1997,unemploy,6454,0.297544801
11/1/1997,unemploy,6308,0.286018789
12/1/1997,unemploy,6476,0.299281598
1/1/1998,unemploy,6368,0.290755506
2/1/1998,unemploy,6306,0.285860898
3/1/1998,unemploy,6422,0.295018552
4/1/1998,unemploy,5941,0.257045867
5/1/1998,unemploy,6047,0.265414068
6/1/1998,unemploy,6212,0.278440041
7/1/1998,unemploy,6259,0.28215047
8/1/1998,unemploy,6179,0.275834846
9/1/1998,unemploy,6300,0.285387227
10/1/1998,unemploy,6280,0.283808321
11/1/1998,unemploy,6100,0.269598168
12/1/1998,unemploy,6032,0.264229889
1/1/1999,unemploy,5976,0.259808952
2/1/1999,unemploy,6111,0.270466567
3/1/1999,unemploy,5783,0.244572511
4/1/1999,unemploy,6004,0.262019421
5/1/1999,unemploy,5796,0.2455988
6/1/1999,unemploy,5951,0.25783532
7/1/1999,unemploy,6025,0.263677272
8/1/1999,unemploy,5838,0.248914502
9/1/1999,unemploy,5915,0.25499329
10/1/1999,unemploy,5778,0.244177785
11/1/1999,unemploy,5716,0.239283177
12/1/1999,unemploy,5653,0.234309623
1/1/2000,unemploy,5708,0.238651614
2/1/2000,unemploy,5858,0.250493408
3/1/2000,unemploy,5733,0.240625247
4/1/2000,unemploy,5481,0.220731033
5/1/2000,unemploy,5758,0.242598879
6/1/2000,unemploy,5651,0.234151733
7/1/2000,unemploy,5747,0.241730481
8/1/2000,unemploy,5853,0.250098682
9/1/2000,unemploy,5625,0.232099155
10/1/2000,unemploy,5534,0.224915134
11/1/2000,unemploy,5639,0.233204389
12/1/2000,unemploy,5634,0.232809663
1/1/2001,unemploy,6023,0.263519381
2/1/2001,unemploy,6089,0.26872977
3/1/2001,unemploy,6141,0.272834925
4/1/2001,unemploy,6271,0.283097813
5/1/2001,unemploy,6226,0.279545275
6/1/2001,unemploy,6484,0.29991316
7/1/2001,unemploy,6583,0.307728744
8/1/2001,unemploy,7042,0.343964633
9/1/2001,unemploy,7142,0.351859162
10/1/2001,unemploy,7694,0.395436962
